movie_id,title,genre,description
1748,A Chef in Love,Comedy,"<A Chef in Love> is a romantic comedy-drama film set in Georgia, USSR during the 1920s and 1990s."
1749,54,Drama,"<54> is a drama film that tells the story of Shane O'Shea, a young man who lands a job as a bartender at Studio 54, the famous nightclub in New York City in the late 1970s."
1750,1-900,Romance,"<1-900> is a Dutch film that tells the story of two lonely people, a man and a woman, who meet through a phone sex line."
1751,East-West (Est-ouest),Drama|Romance,<East-West> is a French-Russian drama film that tells the story of a Russian doctor and his French wife who return to the Soviet Union in 1946 after spending years in France.
1752,"Run Silent, Run Deep",War,"<Run Silent, Run Deep> is a 1958 American war film that tells the story of a US submarine commander who is obsessed with sinking a Japanese battleship that had previously destroyed his former sub."
1753,Anatomy of a Murder,Drama|Mystery,<Anatomy of a Murder> is a courtroom drama film from 1959 directed by Otto Preminger.
1754,Two Women (La Ciociara),Drama|War,<Two Women> (La Ciociara) is a 1961 Italian drama film directed by Vittorio De Sica.
1755,"Suddenly, Last Summer",Drama,"<Suddenly, Last Summer> is a psychological drama film about a wealthy Southern widow, Violet Venable, who hires a psychiatrist to convince her niece, Catherine, to undergo a lobotomy."
1756,Under the Rainbow,Comedy,<Under the Rainbow> is a comedy film set in 1938 during the filming of <The Wizard of Oz>.
1757,Room at the Top,Drama,<Room at the Top> is a British film from 1959 that tells the story of a young man named Joe Lampton who comes to a small town to work as an accountant.
1758,Freejack,Action|Sci-Fi,<Freejack> is a science fiction action film set in a dystopian future.
1759,MacKenna's Gold,Western,MacKenna's Gold is a Western adventure film released in 1969.
1760,"Blood In, Blood Out (a.k.a. Bound by Honor)",Crime|Drama,"<Blood In, Blood Out> is a crime drama movie that follows the lives of three young Chicano men from East Los Angeles who become involved in the world of gang violence and drug trafficking."
1761,BASEketball,Comedy,<BASEketball> is a sports comedy film directed by David Zucker.
1762,Fandango,Comedy,<Fandango> is a coming-of-age comedy film about five college friends who embark on a road trip to Mexico before one of them gets married.
1763,Quest for Fire,Adventure,<Quest for Fire> is a prehistoric adventure film that follows a group of early humans who must find a new source of fire after their tribe's flame is accidentally extinguished.
1764,Wisdom,Action|Crime,<Wisdom> is a 1986 crime drama film directed by Emilio Estevez.
1765,One Crazy Summer,Comedy,"<One Crazy Summer> is a coming-of-age comedy film about a recent high school graduate named Hoops McCann, who spends his summer on Nantucket Island with his best friend George and his love interest Cassandra."
1766,Back to School,Comedy,<Back to School> is a comedy film from 1986 about a wealthy businessman named Thornton Melon (played by Rodney Dangerfield) who decides to enroll in college to help his struggling son.
1767,Trick or Treat,Horror,<Trick or Treat> is a horror comedy movie from 1986 that follows the story of a high school student named Eddie Weinbauer who is a big fan of a heavy metal musician named Sammi Curr.
1768,Iron Eagle,Action|War,"<Iron Eagle> is a 1986 action film about a teenager named Doug Masters who enlists the help of his father's old friend, a retired Air Force pilot, to rescue his father who has been shot down and captured by a Middle Eastern country."
1769,Iron Eagle II,Action|War,Iron Eagle II is an action movie that follows a group of American pilots who are sent on a secret mission to the Middle East to rescue hostages held by terrorists.
1770,Maximum Overdrive,Horror,<Maximum Overdrive> is a horror-comedy movie directed by Stephen King.
1771,House II: The Second Story,Comedy|Horror,<House II: The Second Story> is a horror-comedy movie about a young man named Jesse who inherits a mysterious and ancient house from his family.
1772,Red Sonja,Action|Adventure,"<Red Sonja> is a fantasy adventure film about a skilled swordswoman named Red Sonja who seeks revenge on the evil queen Gedren, who had destroyed her homeland and killed her family."
1773,Never Cry Wolf,Drama,"<Never Cry Wolf> is a 1983 movie directed by Carroll Ballard, based on the book of the same name by Farley Mowat."
1774,Volunteers,Comedy,"<Volunteers > is a comedy film about a spoiled and selfish Yale graduate named Lawrence Bourne III who, in order to escape his gambling debts, volunteers for the Peace Corps and is sent to Thailand."
1775,Who's That Girl?,Comedy,<Who's That Girl?> is a romantic comedy film from 1987.
1776,She-Devil,Comedy,<She-Devil> is a dark comedy film about a housewife named Ruth who is tired of her husband's infidelity and decides to take revenge on him by ruining his life and career.
1777,Nadine,Comedy,<Nadine> is a 1987 American comedy film directed by Robert Benton and starring Jeff Bridges and Kim Basinger.
1778,Light of Day,Drama,<Light of Day> is a 1987 drama film directed by Paul Schrader and starring Michael J.
1779,Haunted Honeymoon,Comedy,<Haunted Honeymoon> is a comedy-horror movie from 1986 directed by and starring Gene Wilder.
1780,Funny Farm,Comedy,"<Funy Farm> is a comedy movie from 1988, directed by George Roy Hill and starring Chevy Chase."
1781,Poltergeist II: The Other Side,Horror|Thriller,<Poltergeist II: The Other Side> is a horror movie sequel to the 1982 film <Poltergeist>.
1782,Poltergeist III,Horror|Thriller,"<Poltergeist III> is a horror movie that follows Carol Anne, a young girl who is once again targeted by supernatural forces."
1783,Missing in Action 2: The Beginning,Action|War,"<Missing in Action 2: The Beginning> is a 1985 action movie that tells the story of Colonel James Braddock, who is held captive in a brutal Vietnamese POW camp during the Vietnam War."
1784,Better Off Dead...,Comedy,"<Better Off Dead...> is a 1985 comedy film about a high school student named Lane Meyer who is dumped by his girlfriend and becomes suicidal. He then tries to win her back while also dealing with various absurd challenges, including a skiing race against the town's legendary racer and a paperboy who is determined to collect his two dollars."
1785,"Soldier's Daughter Never Cries, A",Drama,<A Soldier's Daughter Never Cries> is a drama film that tells the story of an American family living in Paris in the 1960s and 1970s.
1786,"Couch in New York, A",Comedy|Romance,<A Couch in New York> is a romantic comedy film released in 1996.
1787,Walking and Talking,Romance,"<Walking and Talking> is a comedy-drama film that follows the lives of two best friends, Amelia and Laura, as they navigate through their late twenties."
1788,Grand Hotel,Drama,<Grand Hotel> is a classic movie from 1932 that takes place in a luxurious hotel in Berlin.
1789,Hard-Boiled (Lashou shentan),Action|Crime,<Hard-Boiled> is a Hong Kong action film directed by John Woo.
1790,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,"<Nosferatu> is a silent horror film from Germany, directed by F."
1791,Nights of Cabiria (Le Notti di Cabiria),Drama,<Nights of Cabiria> is an Italian film directed by Federico Fellini.
1792,Rawhead Rex,Horror|Thriller,<Rawhead Rex> is a horror movie about an ancient pagan demon that is accidentally released from its underground prison and terrorizes a small Irish village.
1793,Barb Wire,Action|Sci-Fi,"<Barb Wire> is a science fiction action movie set in the year 2017, in a post-apocalyptic America where a second civil war has broken out."
1794,Bride of Re-Animator,Comedy|Horror,"<Bride of Re-Animator> is a horror movie sequel to the 1985 film ""Re-Animator."
1795,Creepshow 2,Horror,<Creepshow 2> is a horror anthology film consisting of three stories.
1796,Return from Witch Mountain,Children's|Sci-Fi,<Return from Witch Mountain> is a science fiction movie about two siblings with supernatural powers who return to Earth to stop a mad scientist from using their powers for evil.
1797,Something Wicked This Way Comes,Children's|Horror,<Something Wicked This Way Comes> is a 1983 fantasy horror film based on the novel of the same name by Ray Bradbury.
1798,Double Team,Action,"<Double Team> is an action movie from 1997 starring Jean-Claude Van Damme, Dennis Rodman, and Mickey Rourke."
1799,Phantoms,Horror,is a horror movie released in 1998..
1800,Idle Hands,Comedy|Horror,<Idle Hands> is a horror-comedy film about a teenage slacker named Anton who finds himself possessed by a demonic force that causes him to murder his parents.
1801,Deadly Friend,Horror,<Deadly Friend> is a horror movie from 1986 directed by Wes Craven.
1802,Scream 3,Horror|Mystery|Thriller,"<Scream 3> is a slasher film that follows the story of Sidney Prescott, who is now a successful author and living in seclusion."
1803,Mortal Kombat: Annihilation,Action|Adventure,"<Mortal Kombat: Annihilation> is a 1997 action fantasy film that follows the story of a group of warriors who must fight to protect Earth from the evil Outworld emperor Shao Kahn, who seeks to conquer and merge the two realms."
1804,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children's|Fantasy,"<Teenage Mutant Ninja Turtles II: The Secret of the Ooze> is a 1991 American superhero film and a sequel to the 1990 film ""Teenage Mutant Ninja Turtles."
1805,Teenage Mutant Ninja Turtles III,Action|Children's|Fantasy,"In <Teenage Mutant Ninja Turtles III >, the turtles find themselves transported back in time to feudal Japan."
1806,Band of the Hand,Action,<Band of the Hand> is a 1986 action-adventure film that tells the story of five juvenile delinquents who are sent to a remote area of the Everglades to undergo an intense rehabilitation program.
1807,Howling II: Your Sister Is a Werewolf,Horror,"<Howling II: Your Sister Is a Werewolf> is a horror movie sequel to ""The Howling."
1808,Mr. Nice Guy,Action|Comedy,"<Mr. Nice Guy> is an action-comedy movie about a celebrity chef named Jackie Chan who gets involved with a drug lord's henchmen after he accidentally records them committing a murder. As they try to retrieve the incriminating tape, Jackie fights back with his martial arts skills and becomes a target for the criminals. Along the way, he teams up with a journalist and together they try to bring the criminals to justice."
1809,Little Nemo: Adventures in Slumberland,Animation|Children's,<Little Nemo: Adventures in Slumberland> is an animated fantasy film that follows a young boy named Nemo who has vivid dreams and is chosen by the princess of Slumberland to be her heir.
1810,It Came from Outer Space,Sci-Fi,<It Came from Outer Space> is a science fiction movie from 1953 about an alien spacecraft that crashes in the Arizona desert.
1811,Species II,Horror|Sci-Fi,<Species II> is a science-fiction horror film that follows a group of astronauts who are infected by an alien DNA while on a mission to Mars.
1812,Aces: Iron Eagle III,Action|War,<Aces: Iron Eagle III> is an action film about a team of fighter pilots who are recruited by the United States government to stop a group of terrorists who have hijacked a commercial airliner.
